Loved this place!  Came during lunch to meet with a friend who worked in the area.  We both got the no. 3: Com Ga Nuong Xa. This was the grilled lemon grass...,4
"It's quaint and efficient. Price point was decent.
Food was really good. Nice flavors and simple.

Thank goodness for outdoor dining because the place was...",5
"Had a craving for bun rieu and bo loc lac and gave Hue restaurant a shot. Food is okay, but the service was shoddy, even for ""Asian restaurant"" standards....",3
"STILLLL THE MF BEST!! Pretty much a staple to any ESSJ + Bay Area native that really LOVES Vietnamese food. 

I'm 100% sad that I live 45 minutes away from...",4
"The service was very friendly and informative on explaining specials and dishes to us when my wife and I had questions about the menu 
The food came out hot...",4
"Came here on a work lunch.

I ordered the lobster ravioli, calamari, and spinach dip plate. The food came out at an appropriate time, the service was good,...",3
"We always enjoy their Appetizers & Variety of Entrees of Food , & they always make our family feel welcomed & comfortable .

My only grip is their lobster...",5
"I loveee this place! Hu tieu kho is one of my favorite dishes and used to always go to hu tieu nam vang, but this place is so much better & you can build...",5
"Leung Noodle is located across from Target. Parking can be tricky since it's always crowded in that area. 

We all ordered:
- Hu Tieu Nam Vang Kho
sliced...",4
"Solid hu tieu nam vay, I usually get the special dry one! 
It is located in the Silver Creek Vietnamese area where many restaurants are located inside here....",4
"Good service + food

- - - - - - - -


Our daughter and I visited San Jose, CA, and the Bay area one mid-October weekend.  We had a good time.

After...",4
"Food is good just a bit pricey, but if you're looking for a good Asian fusion and good drinks(I got the whiskey smash) 


Great ambiance for date night and...",4
"Three stars overall for The Province. Sure, it's upscale and fancy but the food [[imo]] doesn't justify the small portions/costs. I frequent here because...",3
I've been on the hunt for the best Taiwanese braised pork rice. I came across Drooling Kitchen on my search in Yelp. There's no actual store but you can...,5
"My friend recommended me their Taiwanese chicken rice. It's really good. Probably the Best Taiwanese chicken rice in the area. Also, I like their popcorn...",5
text couple time without any response. not sure if still running biz. be aware.,1
We came in last weekend for a quick breakfast and the place was pretty packed. We ordered some Belgian Waffles with the chunky monkey topping along with the...,4
Good alternative when breakfast club is too busy lol Parking is tight but there may be some spots in the neighborhood nearby. They have online waitlist...,5
"Pancake My Eyes off of You

One of a number of breakfast-centric restaurants owned by the same local restaurant group, including Brew City Grill, (multiple)...",4
I ordered regularly from UBEREATS for our team here and there r changes sometimes and we added into the notes and this place actually read it and did it...,5
Here's the deal. I know that typically I don't give 5 stars out the gate but it's kind of impossible that I didn't this time around. Last week I was tasked...,5
Exceeded my expectations! I was craving a sandwich for lunch and chose CRUST based on the great reviews. This location is somewhat hidden behind office...,5
"MENU AND FOOD: May Flower Restaurant offers a variety of Chinese favorites. They have no relation with the popular Mayflower Seafood Restaurant.

SERVICE...",4
"Free hot tea! 
Food: 
Salt and pepper fish (6/5): Amazing! What sort of wizardly or witchcraft is the batter!? So light and crispy and NOT oily. 

Pork in...",5
"My second time here to have my childhood reminder soup food - Beef Noodle Soup - which pretty much every Chinese restaurant in Bay Area has it on its menu,...",5
"If you're a fan of Chinese BBQ meats like char siu, roasted duck, roasted chicken, or steamed chicken and a fan of noodle soups, especially the ones with...",5
"Introduced by a chef that their barbecue meats are very good. 
Bought some home, thumbs up and got 6 stars feedback. 

Their noodles are delicious too...",5
Terrible customer service. My mother is an older woman who is hard of hearing. She tried to order food for Chinese New Year over the phone. The woman who...,1
"People tend to forget about this restaurant when choosing a halal place but this is one of the best spots in the bay. We ordered the champa chicken, champa...",5
My husband and I came here for the first time. The food was delicious and service was excellent. They also had Islamic decor on the walls and the place gave...,5
"Honest review time, 

So my friends wanted to go to a pho place and I needed a halal location so I saw this place recommendation before so we gave this...",5
"The pandemic appears to have hit their other locations, but the original is still there. We wanted to go to one of the other locations near first Friday I...",5
Cute little Thai spot right outside SJSU campus. Friendly waitress and good service. The curries were well-seasoned.,4
This is hidden gem for Thai Restaurant . Customer service is great. The quality of the food are top-notch. I love the drunken noodle with authentic...,5
"I was working in the area and was starving so I sent my helper out to find us some grub. I found this spot and it seemed promising so we gave it a try.

My...",4
"ordered via grubhub. got the mac daddy cheezy noodz and it was missing the fried chicken. for the price point, $17 on grubhub, and also because i like...",2
First thing this is a ghost kitchen inside of The Funny Farm restaurant. The items on the menu inside do not match the items on the menu online. I order the...,1
"Very delicious afghani food, its very underrated but have to try this one. The way they cooked especially the chicken kabob is very tasty filling,...",5
"Love how the service is quick! You order and pay at the counter. 
The food is very tasty. Beef, chicken & lamb very flavorful & tender. You don't wait for...",4
"Good food in a casual environment. This is a mostly self-serve restaurant. You order at the counter, find a table, serve yourself water and then wait until...",3
Absolutely love Manresa Bread. Cant believe I've been walking by so many times and only stopped in now. It is now my go-to local coffee shop and bakery ....,5
This is my go to bakery for good bread near home. Birth their levain and while wheat breads are excellent and my son calls them the fancy bread for fancy...,4
I ordered a cappuccino w/ oatmilk and it was very delightful :) We also got the everything cream cheese danish and of course the kouign-amann!  Both tasted...,5
"There carne asada fries were so good I never finish my food but yikes I will definitely be going back again 

This is a for sure Birra spot they got Birra...",5
First time here. I had the enchilada suiza and they were packed with chicken. The plating was professional. My hubs who is a bit of a food snob loved his...,5
The food here is authentic and delicious! The place is nice and clean and the service is friendly. I had their fish and shrimp tacos and they are so...,5
It was so good but amazing costumer service and I think u guys will love it to go check it ou delicious,5
I visited this location a few weeks ago and was excited to try out some of their snacks and desserts. I got the Mangonada with mango and chamoy and it was...,4
"So good! Service was super nice & super fast. 

We ordered a ton of food & everything was delicious  
We got
- the bionico
- horchata
- hot cheeto con...",5
"I was so thrilled to find out that there is now a Filipino restaurant near me. I've tried their sinigang, crispy pata and lumpia. They have met my...",5
"The food here was very delicious, remarkably well made. Service here was on top as the staff are very keen to being friendly to their customers. The whole...",5
"Good service, and even better food. 

Very unique items too, and when I say unique, I mean Mango freakin Boba Beer. 

Yeah, you read that right, Mango Beer...",5
"EVERYTIME I go to SJ , it's Com Tam Thien Huong or nothing. The drive is about 40-60 mins, but so worth it!!
__
Food:
1. Pho Dac Biet - they really don't...",5
"Heard about this restaurant that is known for the broken rice plate.  Decided to come here for lunch on Saturday, joined the waitlist and was seated indoors...",4
"Amazing and delicious broken rice plate
Pho is amazing 
Broth is very flavorful 
Not skimpy on the meat or portions 
Their coconut milk Boba is awesome...",5
Ordered a large quantity for a drive by baby shower and Alex was really accommodating. Smooth and easy ordering process. Packaging was perfect for guests to...,5
Great fruta picada!! The owners are really nice!! So many goodies and the price is very good. Definitely a must-go in the summer,5
"The Nieve raspada is amazing!! They don't use syrups from a bottle, instead it's made from actual fruit you can see and taste.",5
Excellent food and great ambiance. Best place for Indian food in South Bay. Highly recommend. Try them out - you will thank me if you do.,5
"order: feast for two

~~~~~~~~~~~~~~~~~~~~~~~~

This feast was fit for the kings and queens! The feast includes a generous helping of St. Louis-Style...",5
"Several years ago I was passing through El Paso, TX and had my first Famous Dave's experience and even though I did takeout I thought their brisket was one...",2
"Famous Dave is a favorite spot of mine when meeting up with co workers thanks to its good location, vast menu and quick service. 

Our latest visit was on a...",4
Customized Omelette and avocado toast. The people working here were such sweethearts and made sure my coffee stayed full,5
"Came here for breakfast and gotta say that the lobster Benedict was delish! Instead of having an English muffin as the base, they used artichoke instead...",5
"Awful! Way overpriced and under served. The portions in the picture DO NOT represent the actual size of the portions. Childs portions served, then doubled...",1
I second Amy's review about their pate chaud. Its flaky layers provided intense anticipation to the filling that's about to be consumed. The ground pork...,5
"Cali Sandwiches is a solid bánh mì and pâté chaud spot, and they are located in a small plaza across the street from the Vietnam Town plaza. Purchase 3 bánh...",4
"Found on Yelp, Cali Sandwiches not only has sandwiches but they also bake some delicious bread. The guy at the counter really knows how to sell. He was...",5
"Apparently due to the personnel shortage, they've stopped serving XLB, however, once they've simplified their ordering process, and having additional cooks...",5
What an awful experience it was!  The food was terrible.  The Zha Jiang Mian was tasteless and the beef noodle soup was swimming in grease.  The vegetable...,1
The dumplings here are made on-site and fresh.  The restaurant is a great option for Chinese on Christmas Day when most restaurants are closed.  A couple of...,4
I happened to wander into this place while waiting to pick up food from another store in the complex. I love empanadas and had not heard of this place...,5
"Food: 5/5 

Recently got empanadas catered to work, and thought they were SO good! Even after waiting and reheating the empanadas, I was pleasantly...",5
"I found about this place through my partner's coworker, I had the traditional beef and apple/cranberry empanadas! And wow! Both had their own explosion of...",5
Cool little place... but the poke i ordered wasnt the best. It was not flavored at all... definitely would not order this again but theres many other...,4
My wife was out for the night so I decided to get some food for my two children and myself. I had heard about All Day kitchens from a friend so I decided to...,5
Great menu selection! Ordered the Pork Belly Baos by China Live Signatures and Valencia Chile Verde Burrito by Papalote. Both were well received. It was...,4
OMG every dish was so flavorful and delicious! I think this is my new favorite Ethiopian place in the South Bay. Location is sorta random and parking can be...,5
"This is a wonderful Ethiopian restaurant! I live close to Zeni Ethiopian restaurant, so that tends to be my go to, but I wanted to try something new and...",5
"Food is always amazing here.
Customer service is great they are attentive and make you feel welcome.
The Ambiance is quite and peaceful , they have...",4
"I came here because I saw all the famous eaters come here. The burritozilla is the biggest burrito, but I ended up ordering the second biggest burrito here....",4
"After 5 years of living in the bay I finally made a stop at Iguanas. 

This place would be ideal for a drunk night craving. 
I got the super burrito with...",3
"Was really looking forward to trying a breakfast burrito but due to the egg shortage we just couldn't crack it.

However, I tried both the super and best...",4
The food is always on point and can never go wrong with this hidden gem. Every dish has been amazing.,4
"Not a fan. The menu looked great, but somehow the execution was not good. I wouldn't have thought it was possible to make bland ceviche, but they did it. I...",2
I haven't been here in over a year. I typically go to another place quite the same but it was cold and I needed something indoors. I went in very nice place...,1
"Milohas is known for its Colombian pastries, which include both sweet and savory options. Its savory pastries are very wonderful, giving a flavor of...",5
"I saw a recent SF Eater list which listed the best bakeries in the South Bay. Of the bakeries listed, there were only 3 I haven't tried. Milohas was one of...",2
"Whether you're looking for something sweet or savory, this homey bakery will deliver some serious flavor! I visited around noon on Saturday and got to order...",4
"I am glad to have had the opportunity to dine al fresco and enjoy a fantastic meal!

Yesterday we celebrated my dear friend's birthday at OPA, her favorite...",5
"Food and decor are pretty consistent with the other locations I've tried. There's almost always tables available on weekends when I go, so that's a plus....",4
"Great casual greek, we miss the one that used to be in Los Gatos. It's not fancy, but solid. Great pita sandwiches, the gyro in particular. Great appetizers...",4
"i've been here three times, and every time, i always come out of the restaurant feeling very satisfied and happy 

the jiu cai he zi (idk the english...",5
"Pleasantly surprised. After my terrible decision of ""Yucky (Yuki) Sushi"" last night, I was scared to choose a new restaurant to try. 

My hubby chose this...",4
"Food was great. They brought the food out hot as it was being made. Not a fancy place, just good food. Will be back. 

Ma po tofu - 5/5
Pea sprouts with...",4
"We love this place for a fast casual healthy eating out. It's clean, fast, and delicious. 

The bowls can be customized with all sorts of veggies. I like to...",5
"Just wow! I can say this is my favorite Mediterranean spot!  If i could describe this place in one word it would be: fresh! From the vegetables, protein...",5
"This is Chipotle for Mediterranean food.

I got a chicken shawarma bowl and was delighted with the food.  It was so tasty that I ate too much before riding...",4
These are classic banh mi sandwiches and they're a bang for your buck! I ordered one sandwich and they cut it in half so you easily save it for later. The...,5
"Reasons to go to Banh Mi Oven:
- They have a HUGE menu  - so many options to choose from
- They have options of regular banh mi and small banh mi, for those...",3
"Decent place when craving a Banh Mi sandwich! 

LOVE the Banh Mi size! Skip the small, get the regular size. 2 sandwiches for the price of 1. #winning

Ham,...",4
This is one of the best Chinese food spots that I have ever had.   All the food we ordered was amazing.   I don't understand the people complaining about...,5
"sad face so very disappointing!! we thought this would be good, authentic chinese food but so very wrong. good flavor but SO SO greasy!!!! almost like not...",2
"This is a busy place. If you like spicy Chinese food, you must come here. This place is very well decorated in a traditional way. Food could get really...",5
My partner and I always our fav spot for Seafood boil. He was craving King Crab Legs and I was having second thought about it and it's because some seafood...,5
"I used to come here a lot as its the closest seafood boil to me, and best part, it opens at 11AM, whereas most other seafood places opens in the afternoon.I...",2
"First time coming here with the wife & old coworkers.
The price of the seafood is market price, so it's either high or low. 
We did go during their 5...",5
"Pictures and positive reviews of the fish tacos were what first drew me to Patio Del Copal, and I'm happy to report that they didn't disappoint.  They pile...",5
"Crazy weather but I was craving some fish tacos. And I just found Patio Del Copal on Yelp. 

Price was decent for a fish taco. BUT it was heavily breaded...",3
"We have ordered from Patio Del Copal for delivery many times, as well as picked up food.  Today was the first time we ate at the restaurant and the food was...",5
"I've picked up sushi here a couple times, and I like that it's a simple establishment that doesn't try too hard to be flashy like some other places. They...",4
"I have gone here a few times now, and it is one of my go-to restaurants in downtown. 

Food:
They have a decent selection of vegetarian rolls that I like. I...",4
"We ate here last night for Valentines Day with our 2 daughters. Service was great, called in for reservation and didn't have to wait when we got there...",5
Honestly didn't have super high expectations for the food here since TwoZone is located inside a supermarket but what a hidden gem! They take your order at...,5
"Located inside the back of the Hanook Supermarket, you can get your chicken and do some grocery try shopping in one trip. I think I didn't order online...",4
Just had the KFC here and it was really good. I had the spicy soy sauce and they gave me an extra dish of sauce (at my request).  Chicken was crispy on the...,5
"The wings are amazing!  I order spicy every time I go and I'm always left wanting more!  They're hot but a little sweet. It's the perfect combo.

The...",5
The Wrost service that I have received from any Korean restaurant.  We arrived at 7pm and there were hardly any customers there. But the waiter was slow to...,1
"I suggest calling your order in before you arrive because it takes them a while to prepare your food.  . . . 

. . But it's worth it ! 

I love their soy...",5
"A Pleasant Surprise! 

I was already in the SJ area when I had a sushi craving and found myself at TGI's 

Upon arrival (around 2:30pm), there was no wait...",5
"TGI's Sushi is in the Airport Place Concourse, a business park plaza. They share a parking area with the business building as well as the rest of the plaza,...",2
"Went to TGI sushi for a quick lunch! I personally really like this place. 
Inside: very small and cute restaurant, it was very clean inside and nothing...",4
"This place is located at the Ruff drive pick up. 
Service is great and smooth. We got the Japanese katsu curry plate  before and now they have a dipping...",5
"Pork belly over rice, the pork belly tested very good, I liked the egg and seaweed salad very much. Recommend!!!",5
"I am Japanese and I tried their food for the first time and ordered many items like Ton Katsu Curry, Curry Udon, Karaage, Gyoza and Korokke. They are all...",5
"Really more of a 3.5 stars - the service was excellent so decided to round it up to 4 stars rather than 3 stars
We were a party of 2 for a...",4
"Ordered on DoorDash + I'm about 5 miles away so I judged accordingly.

Eggplant with fried tofu was really salty and soggy with tons of oil in the...",3
"Easily a 5-star staple in the local area for Thai food. 

Things I love to get from here: Green curry with fried tofu, the tofu & eggplant stirfry, and pad...",5
"My husband and I love coming here. Pre-COVID, we usually chose to sit and the bar when dining in. Table service can be a bit slow, which we don't...",4
"Well, I don't have a whole lot to say...... but basically, Opa is  the Applebee's of Greek dining :-/",3
"Unfortunately the yelp information on the restaurant being closed is incorrect. 

We had a reservation for party of 7 which they beautifully accommodated us...",3
"We went there for the first time yesterday for my father-in-law's birthday (he is 73). I have a few observations for this place:
1) Parking is hard,...",4
"Lovely building and Gorgeous outdoor courtyard. The indoor seating second floor however is incredibly bland ...almost barren. 

Service was fine. And Love...",3
Came here for drinks and a quick mid day snack. It's a beautiful place in the middle of downtown Los Gatos. I love the outdoor patio seating. Appetizers...,4
"North is one of my families favorite dinner places in Los Gatos. We love to sit outside when its warm and their indoor seating is very cozy, more on the...",5
"So foodwise, I really liked it. Probz give 4 or 5 stars for food. But the service was not great at all (more like a 1 or 2 - so i gave this three stars to...",3
"My wife and I ate dinner here again and it was, as expected from our previous experiences, delicious. 

For a starter, we had the spring rolls with a tasty...",4
"We went to watch a NFL football game on their big screens.  The food was fresh, delicious and large servings.  They have strong drinks and beers on tap.",4
"This place is getting 1 star because its the lowest rating kind of review

Came into this place at 3 and were seated quickly at the bar. First red flag was...",1
Watch out for hidden charges on the bill. Almonds were placed on our table with no explanation (we did not request for them); we found $4 charge on the...,3
Delicious seafood and very friendly service. ImMy foodie friends introduced me to this place and I was super impressed with the quality of service and food....,5
"My kids loved it, they have one set sauce and couldn't make it spicy but it was perfect for my kids. The seafood was fresh and cooked perfectly. So good we...",5
My husband and I were craving seafood. We went to another restaurant and were told there was no guarantee of seating with a long waitlist. We were about to...,5
excellent everything and super kind owners/ workers. this place is a hidden gem and is soooooooooo much better than the crappy chains!!!!,5
"Come for the view, stay for the food
But serious though food is way better than I thought, they said good company makes for good food.

The pork stew was a...",4
"Banh Mi was good! 
Coffee was strong ! 
Fries were crispy ! 
Parking lot was big ! 
Views were delightful! 
Get here early to avoid the crowd ! 
Love to...",4
"Great service.  Fast and friendly.  Ordered curry ramen, gyoza and mine rice dish.  Excellent. Thank you!",5
"I grew up watching Anime and thats what got me into Ramen. Coming into this place I didnt expect much, small decent decor and small kitchen. 

The menu...",5
We came here on a Thursday night for dinner. There was little wait and we were seated promptly. The restaurant was warm and lively. Our server was friendly...,4
Came here for late night happy hour (8:30pm-9:30pm) after grabbing after-work happy hour nearby. This place was decently lively on a Wednesday night and...,5
San Pedro Market area is so fun! We found this place while searching around Downtown San Jose. The Old Wagon Saloon is an inviting and open bar/grill. Great...,5
"Killing a little time before a show at the Tabard Theater and decided to have a drink and some dessert.  The drinks were fine (not craft cocktails, but this...",4
"Love the food here, good portions, the burritos are good, both regular and California burritos, nachos are delicious, we usually order chicken nachos, but...",5
"My husband brought home half a wet burrito with chipotle sauce. It was so good that I didn't care that inside was just fries, carne asada, rice, and beans....",1
"Don't let the name fool you. This place is delicioso! Or maybe you live a good wet burrito ‍
Close to San Jose state and 280 free way with lots of burritos...",4
This place is always popping for dinner on the weekends - so get there early and claim a table. I forget if they take reservations or not but typically...,5
"I've been to this place years ago and was not impressed with their food quality. However, I was craving for some courses of beef and heard a lot of good...",5
"I didn't expect much when coming into this restaurant.

However, the food was so good I had to give this store a positive feedback. Specifically, I am...",5
"Great service & great food. Didn't take any pics because we wolfed down our food but it was all very delicious. 
We came during lunch & despite them being...",5
"Ordered from DoorDash.

Worst tasting food ever. First bite was a cold hard tip on a undercooked burrito. Close the doors or find a new cook!!",1
"Food is  excellent 
Had the chimichanga and tacos de barbacoa and I enjoyed every bite 
Worth it and I will be going a lot more often  
Found by mistake too...",5
"Julio and Oscar  really give the restaurant a family warm, welcome feel to it . The food is delicious and flavorful , dinner time is perfect for date night...",5
"If I could give this place 10 stars I would! SO HOSPITABLE, perfect mesh of relaxing environment and nice dinner menu. Music is slapping always and the...",5
Great experience from the beginning. Everyone is so welcoming and friendly. You are greeted right away when you walk in the door. Aside from the pleasant...,5
The food was great! The cuts of meat are pretty good and not too fatty. The portions are big. I like that the kimchi for the fried rice is cooked fresh and...,5
TLDR: unless you have some sort of relationship with this place it's not at all worthwhile. There are plenty of other bbq options for better price and...,1
This used to be my fav gogi place but not anymore! I'm NEVER going back!! I used to go all time too! I was definitely a regular... There are many reasons...,1
"Ok so this is not a restaurant by any means this is a pick up and to go only!! There is no seating area, your food is placed in a locker for pick up after...",5
"Hi Y'all,

There was so much parking available. Cevichito is located at a ghost kitchen what serves a lot of other food, so do check all of them out,m....",5
Cevichito: Another foodie adventure at the Ruff Ghost Kitchen Pick-up! So glad to have discovered this Ghost Kitchen...the variety of restaurants here are...,4
I ordered the egg chow mein and chicken momo. They were packed nice and tight so the food kept warm and it was ready very fast. These dishes have so much...,5
This is my go to place for Indo Chinese. The veg momos and Hakka noodles are really really good. The only reason I give them 4 stars (more line 4.5) is...,4
"I have never personally been to the food truck, but my husband has the trusty job of bringing me veggie hakka noodles and veggie momos on his evening...",5
YES!  I think many of the Thai restaurants in ESSJ has some real competition now.  I was in the neighborhood running a ton of errands and wanted a quick fix...,5
"My second visit was not as good as my first, but it's still yummy Thai food. 

Pad see Ew is better than Pad Thai, which was too sweet. 

Salmon curry had...",3
"If you haven't checked out Grab Thai, you're missing out on some seriously delicious fast eats. 
 ""Street"" Thai food at prices that won't break the...",5
The service and the food is excellent.  I love the shrimp fried rice and the yellow curry seafood with brown rice.  The location is convenient with easy...,5
"This is my number one stop for lunch near my work.  Close to the airport and several other businesses, Ladda Thai makes reasonably priced Thai food that is...",5
"I'm going to keep it short and sweet.... terrible, absolutely terrible. What a rip off. Robbery! The food is disgusting. Do not order!!!!",1
I was extremely hungry on a Thursday evening and this little shop had the perfect thing: spring rolls. The ingredients were so fresh and it was the perfect...,5
Pretty clean inside compared to your average Vietnamese  restaurant. I don't recall their being music or maybe it wasn't loud? The lighting was moderate...,3
I visited this Vietnamese restaurant with a friend for dinner. I was primarily excited and appreciative of the vegetarian menu! There were so many options...,4
"Banh Cahn!  SJ Staple Soups Top 10 For-sure on best soups in San Jose. Thick & rich crab soup with real crab pieces inside, you tell it's made for a really...",5
"This place is pretty decent and different from your traditional pho noodle soup. 
I like the noodles but personally don't prefer the thick consistency: just...",3
"Awesome spot for bánh canh in San Jose.

I personally don't like when people call bánh canh ""Vietnamese udon."" Udon is made from wheat flour. Bánh canh...",5
"Gluten free pies sold here! They close around 2 PM and arriving at 1 PM. There were still to gluten-free pies, left, one strawberry, one apple. I bought...",5
"This was my first encounter with The Giving Pies, and I do not plan on a repeat visit 
THE PROS: very good parking and that's important to me because I am...",1
"I pre-ordered 4 pies from here today for a work event. The customer service was great. The atmosphere was good. 

The pies were delicious and amazing....",5
"Really appreciate how late they open. The staffs are friendly and very hard working (they're opened into 2 AM)!!

You just got to ring the bell on the...",5
"I went to the plaza for an errand and discovered this shop. Surprising, given that it's been around for a few months. Given that it's a Nashville hot...",5
"- went to the plaza to get 7leaves and wanted something nearby, so we stopped by here to pick up dinner too 
- wait time after ordering was ~20 minutes with...",4
I have been to this Mexican restaurant about good handful of times! And they never disappoint! Their food portions HUGE. Their prices are actually pretty...,4
"Food and service excellent                                         
la comida y el servicio fue genial
 Ambiance not great but ok...I took patio table 
El...",5
"This place is legit. Everyone is friendly, service was pretty fast, and it's packed with locals. The food was great - exceeded expectations.

We ordered...",5
"One of my favorite place to get fresh pasta. They make it consistently every morning. I use to go here a lot when I was a student at SJSU. 2 years later,...",5
"I was getting my hair done while hubby was looking for some good pizza.   (Thanks, Whole Paycheck for losing a customer because you decided to close the...",5
San Pedro square has lots of places to choose from when it comes to eating. You can literally get any type of food you can think of. They have so many...,4
"Real Bánh Bèo Đà Nẵng, thick and with Nhân Ướt. I don't think it is expensive because other places have thin ones ( Huế style)",5
"I really enjoyed the taste and flavors of this Vietnamese restaurant.  Here you'll find more dishes to choose from outside of pho and rice plates.

Service...",5
"Based on my one visit, this seems like a low-quality restaurant.

I had the Beef Stew Noodle Soup (not to be confused with pho) -- something I order at...",2
"I have been meaning to try this place for a while ans so happy I finally did! A great place to enjoy a nice peaceful meal by yourself or with others.

The...",5
"I've been wanting to try this place since I love good Chinese vegetarian food, which is suprisingly hard to find in the Bay compared to the LA area. They...",4
Growing up I've always gone to the temple once in awhile with my family and was able to try the wide variety of vegetarian dishes that were available. My...,4
One of my favorite Korean restaurants! I've tried an assortment of their dishes and I have yet find a dish I didn't like. All of the soups are delicious and...,5
Been here a few times since it's close to where I live. Totally recommend if you're craving good Korean food. You'll get mom and pop vibes with the random...,5
"I've been craving jajangmyeon for a hot minute, but didn't want to go all the way to Santa Clara to my usual spot during the dinner rush. I was pleasantly...",5
"Peanuts was one of the first breakfast places I went to when I moved to San Jose. 

Walking distance from campus, tasty food, and friendly staff were what...",5
"If you know me, I will always seek out a good breakfast place in a city or town that I visit. Thanks to Yelp for opening my eyes to Peanuts Deluxe Cafe. I...",4
A hidden gem known to locals. This place has been around for decades and is a favorite of SJSU students. It's a humble spot whose food will not disappoint....,5
I've been twice so far and I like this theatre! They only charge $9 for tickets on Tuesdays so it's definitely a good deal. I also appreciate that they...,4
I love the very cozy atmosphere. Located right in the Pruneyard you can either combine this place with dinner somewhere else or even have dinner at the...,5
"Love coming here to catch a movie! The theaters are super clean, nice, and very comfortable. You can recline your seat nearly completely flat and can order...",5
"A neighborhood gem! 

I have eaten at The Garret since I was a kid. Came back to Campbell for a visit not too long ago and it hasn't changed one bit! (If...",5
"Pretty standard sports bar with pretty standard sports bar food.  You know, burgers, grilled sandwiches and pizza.  I like the homey, warm interior much...",3
"I love this locals spot!  This is a cross between a sports bar filled with the same guys week-after-week, and a family pizza joint (especially on Friday...",4
"My family found this place after looking for thrift stores around the South Bay Area. 

I finally had the chance to eat here & everything exceeded my...",5
"Food was good, not something you expect, but nevertheless it's something different you can try.
Service is great, owner recommended drink that was...",4
"What a great breakfast spot this is. Came here for a sunday brunch and was not disappointed. 

This location Is located in a weird spot, nestled in a...",4
"Fantastic food! Very clean and friendly service
I highly recommend their pulpusas!
It's worth taking the trip close to downtown San Jose and enjoy your...",5
"I really wanted to like this place but given that there are a ton of other pupusa places in SJ, I won't be back. You would think that a place that has...",1
"mmm delicious! I don't know much about what goes on behind the creation of pupusas, but whatever it is, this place does it right! We ordered a variety of...",4
Online order. Located near Lawrence Expressway. Parking is limited but easy to find. It was quite busy and a long line. Indoor seating is limited. Good for...,5
"Casual Mexican joint located in the Fair Oaks plaza.

Vibes:
This has been a South Bay staple for a while IMO. Went on a Sunday at 3pm and the place was...",5
"Decided to try this place again after almost 10 years. Still as good as I remembered it. 

Lengua super burrito (no added salt, less rice and sour cream)...",5
"The Dining Terrace features a wide range of cuisine options, with something to please every palate. Whether you're in the mood for sushi, ramen, pizza,...",5
This is next level for food courts. Its decorated elegantly and the food tastes great. I got the spam musubi and it was loaded with different toppings!...,5
Very nice dining place as part of the food court.Nice outside balcony.I recommend eating here as it has many wonderful restaurants,5
"This is a straight up bar bar with 2 billiard tables, so it's not a chill and kick it type of vibe. It's a low key sports bar nothing more nothing less. I...",5
"First time coming here and i enjoyed it. They have good amount of tables, live music, and just a nice place to have some fun at. It can get a little hot though.",4
Service was great!! Within five minutes of sitting down 3 servers asked if we we needed anything!! Live Banda and great beer!!,4
"My honest review about this place, people need to stop comparing it to the old restaurant Pho Bang. 

On my first arrival, it seems like they are still...",3
"I've been eager to try Pho Bang ever since I heard rumors of their reopening after the building fire from last year. Being inside the restaurant though,...",1
This is the second time coming here. We stumbled in hoping it was Pho Bang and we were surprised to find a Mexican place. Cool exciting. The service was...,1
"We came here on recommendation from one of my colleagues, as we were driving from San Jose down to Monterey for a work trip. It was a Monday around noon,...",4
"Brought my sister in law for her 21st bday breakfast and everyone enjoyed the food, the service, the hip vibe with nice music, and specially the Super...",5
"I haven't been to Mimosas in awhile.  I have to say I was a bit disappointed. When we walked in there was not a customer or employee in sight.

Finally, a...",3
"Friendly staff, clean dining room with lots of indoor dining tables, but only a few outdoor tables (at least they have outdoor heating though!) 
Their fries...",4
Quality and consistency has become nonexistent! We used to love this place but the last 3 times we've ordered food here there's been huge issues with...,1
"Cashier was great very friendly. Food was ok this time based on the last time I was there seemed like the food was better. Fries were
Cold onion rings were...",3
"delicious sea food 
its a must have, every time im in san jose or la, or las vegas nv",5
Super delicious! Has to be the best sea food I've ever tasted. The service there is amazing too!! The only thing that I didn't enjoy was the coke. It had...,4
"I recently had the pleasure of dining at The Boiling Crab and I must say, it was an unforgettable experience. From start to finish, everything about this...",5
I was torn between John's and The Table.  I had an appointment which ended 2:30pm and there was less than 30 minutes before The Table closes so I opted for...,4
This place is always jam packed. It's definitely got a vibe and other people were really enjoying themselves so I'm hesitant to knock on that. The food was...,3
"Our women's group of 14 were very pleased with our service, food, and attention. Miyo quickly put together some tables for some of our more fragile and...",5
"I had to chime in here based on the other two reviews. I agree, there were definitely issues with the execution of the event - we had to wait in a long line...",4
"SAVE YOUR MONEY!!!

Here's the breakdown:
ENTRANCE: lined up early to get the tables we wanted. Doors opened about an hour late. Many arrived there after...",2
This is a scam! The wait staff is terrible. The food came out cold 2 hours late.the portions were soooo small! I feel duped.,1
This is probably one of the better poke spots. I was in the area after going to central computers to get a work laptop fixed. I came around 2PM and it was...,5
"Ordered takeout through their website and it was very easy. I got the small bowl, which comes with two sides of protein. I chose tuna and octopus. I love...",3
"I was in the neighborhood running errands, and realized it was lunch time.  I drove by Poke Paradise and was inclined to check it out.

I ordered two...",4
